Open,High,Low,Close,Volume,VWAP
1836.4,1873.22,1800.88,1850.66,2359234,1837.42
988.65,991.23,967.6999999999999,984.49,1442529,973.22
915.57,918.0300000000001,889.71,903.5400000000001,4440008,901.5
2791.22,2810.5299999999997,2787.0099999999998,2788.2099999999996,2087138,2799.45
1319.6,1337.27,1270.37,1315.02,2586172,1309.67
1430.21,1445.99,1396.89,1446.83,1865265,1424.64
2399.56,2424.11,2385.29,2410.04,4430131,2404.42
1347.06,1363.1,1317.77,1347.26,3742222,1342.45
2880.16,2889.77,2874.69,2899.69,615981,2880.77
2344.82,2360.29,2296.53,2343.4300000000003,4710608,2337.98
1993.57,2042.32,1984.83,1975.8999999999999,1822014,1997.36
2702.24,2722.7999999999997,2669.8399999999997,2692.7299999999996,788569,2687.93
624.01,646.25,611.74,621.45,1224071,618.74
1142.66,1171.49,1106.78,1128.94,3756505,1140.56
1662.59,1711.76,1623.75,1680.49,902641,1670.94
1067.45,1079.53,1033.78,1078.1200000000001,4276764,1071.19
2359.76,2393.82,2329.0400000000004,2350.4900000000002,2015538,2364.91
2798.02,2833.82,2753.4,2801.65,3399675,2801.94
1559.43,1589.8,1555.5,1568.29,3899902,1568.24
1355.33,1359.76,1338.78,1372.98,3899618,1346.26
2903.88,2937.7200000000003,2891.4700000000003,2919.15,3904629,2917.98
1612.13,1615.3300000000002,1562.73,1612.74,2692848,1608.97
1722.62,1752.4299999999998,1703.1499999999999,1733.61,3273219,1729.94
1379.12,1416.1,1342.4899999999998,1381.61,2144173,1370.27
2773.87,2784.42,2739.63,2775.98,1469224,2764.23
1922.39,1964.47,1911.7900000000002,1906.98,3267549,1924.75
2405.44,2406.96,2393.4900000000002,2390.4900000000002,4761725,2390.84
2529.52,2571.71,2515.46,2530.7,736436,2525.61
1354.62,1377.6399999999999,1334.06,1345.37,2714178,1351.17
1584.24,1595.1200000000001,1572.52,1565.08,574804,1572.4
2621.18,2627.87,2620.2,2630.0899999999997,4157390,2635.32
1408.14,1455.8100000000002,1364.17,1389.44,3476877,1402.28
2484.84,2488.4700000000003,2436.56,2488.65,4289514,2475.32
2852.48,2862.43,2835.4,2854.05,2472871,2850.37
2058.03,2075.42,2041.1000000000001,2076.78,2440483,2066.14
2354.07,2385.0800000000004,2353.7200000000003,2353.44,3411898,2354.75
2512.74,2539.9799999999996,2478.7299999999996,2495.2799999999997,987335,2498.52
2612.6,2618.88,2571.33,2614.67,4009163,2608.37
1487.63,1502.1200000000001,1480.3000000000002,1501.2700000000002,3887951,1496.28
628.16,640.1,620.18,648.03,1761402,635.3
1504.69,1515.3700000000001,1465.19,1501.9,4375251,1497.36
2184.39,2204.95,2153.58,2177.2,4340507,2180.97
1625.88,1661.0800000000002,1623.64,1642.15,1866851,1652.23
2372.41,2383.2799999999997,2341.2799999999997,2360.06,3079082,2362.21
1392.46,1410.79,1377.01,1397.08,2626028,1389.86
2086.86,2106.4100000000003,2068.42,2083.09,3485032,2085.11
966.05,1014.87,927.56,947.6899999999999,3577195,964.84
2373.42,2421.15,2332.87,2367.31,2826344,2378.11
1864.24,1904.25,1844.22,1854.85,3957100,1858.41
1010.16,1022.24,962.8,1017.6,2849465,1003.82
1229.78,1233.18,1209.46,1247.73,1576837,1227.4
2371.52,2387.37,2332.93,2362.24,3599449,2358.15
1706.5,1719.84,1682.31,1718.96,3610999,1712.46
1040.08,1065.3799999999999,995.1999999999999,1022.29,2037746,1030.82
2918.18,2957.0699999999997,2872.79,2919.7,2129040,2913.45
2287.81,2330.73,2283.44,2270.63,2911596,2291.71
2892.84,2935.08,2846.02,2910.2000000000003,2739564,2895.73
1567.76,1585.74,1526.48,1578.41,4163289,1579.49
1687.75,1722.11,1648.18,1694.07,4688699,1690.11
2744.89,2760.5299999999997,2734.8399999999997,2757.85,3416596,2747.55
1812.62,1815.6699999999998,1772.36,1818.52,4627436,1810.43
2268.2,2303.2799999999997,2225.6899999999996,2286.96,2965933,2280.26
1130.43,1130.92,1115.97,1138.99,3962511,1138.62
1616.82,1637.28,1569.21,1633.81,884083,1625.91
808.62,825.09,806.13,809.3100000000001,1031598,816.63
1014.95,1049.6200000000001,1007.45,999.63,2778845,1015.22
502.36,540.6700000000001,475.48,503.49,1166252,505.23
598.16,613.36,569.37,583.23,3550798,586.65
2943.21,2983.79,2910.95,2946.91,3036047,2945.17
1105.88,1120.5800000000002,1105.0300000000002,1105.18,3824353,1115.95
2158.28,2180.6000000000004,2110.26,2163.1800000000003,3754992,2152.53
2597.75,2634.1,2595.52,2578.15,1196362,2605.0
1876.65,1911.3000000000002,1869.5,1864.44,4961835,1883.4
882.86,932.23,882.16,882.51,4035443,891.83
2320.29,2331.55,2291.95,2338.31,2432303,2313.79
2000.63,2033.75,1954.0200000000002,1995.97,3251821,1988.54
2328.13,2358.61,2294.83,2325.1,926941,2323.94
2424.37,2470.12,2383.24,2432.96,4373770,2429.86
2938.53,2946.3500000000004,2937.8700000000003,2942.6800000000003,886354,2939.1
1933.91,1971.5,1906.8100000000002,1925.8700000000001,3440149,1937.36
1354.1,1382.51,1331.12,1350.53,1435709,1351.66
2121.16,2134.89,2096.21,2109.87,2985178,2114.56
671.1,694.82,667.49,689.74,3753965,685.18
2743.49,2760.18,2709.27,2728.72,2585469,2741.0
798.45,827.4200000000001,773.2900000000001,793.32,4165632,792.66
1319.61,1364.06,1281.35,1300.6399999999999,4022348,1324.92
2539.36,2567.83,2515.1,2528.23,1846365,2533.2
1993.28,2024.87,1985.81,2004.5,1636078,1998.3
1484.09,1510.03,1451.6799999999998,1472.1399999999999,986598,1476.28
1683.59,1686.1499999999999,1674.97,1666.79,1033037,1691.25
2636.37,2648.0099999999998,2592.75,2635.35,4331871,2630.84
1350.01,1374.61,1319.35,1330.41,1084933,1343.37
2674.12,2689.63,2666.2599999999998,2657.5099999999998,713933,2673.75
720.34,729.4300000000001,672.22,732.65,1501720,709.71
2442.0,2467.21,2416.08,2452.86,2647914,2447.76
2618.87,2635.0099999999998,2615.23,2635.48,3185662,2629.28
954.54,967.4499999999999,923.1999999999999,968.7199999999999,927709,963.73
1575.87,1599.07,1563.2099999999998,1583.1999999999998,755539,1581.42
913.75,920.41,873.57,895.84,2250866,894.64
2266.51,2312.9,2225.6200000000003,2277.82,3804513,2266.86
1838.37,1881.76,1789.4199999999998,1852.1899999999998,4277173,1842.93
2088.31,2123.69,2063.22,2100.27,2302272,2097.65
991.22,996.53,968.47,991.5600000000001,4676429,980.12
1029.36,1068.1499999999999,991.6899999999999,1018.68,3668097,1027.69
603.74,644.14,597.12,617.55,2535030,620.56
1305.17,1343.5600000000002,1277.8200000000002,1314.26,2450852,1317.19
1899.36,1905.06,1872.05,1918.59,512120,1906.63
2644.84,2677.04,2640.3700000000003,2631.07,1124135,2648.12
2167.32,2209.04,2146.42,2156.3500000000004,2553902,2164.0
1588.49,1617.36,1545.83,1576.96,2721186,1575.59
2882.8,2915.1200000000003,2839.9900000000002,2894.5,3821613,2893.14
2298.11,2321.03,2293.15,2285.59,1334030,2299.32
2825.41,2851.85,2820.87,2808.08,4886152,2833.78
1818.97,1820.69,1805.84,1838.91,2851441,1826.02
1147.26,1179.21,1103.52,1128.25,3424553,1139.89
632.07,636.1400000000001,625.62,645.48,2766598,641.41
2315.21,2336.96,2279.21,2309.82,2276238,2302.66
803.26,817.89,798.2,816.92,562784,813.13
1256.94,1284.21,1225.78,1259.1200000000001,2959730,1250.46
1831.18,1837.8500000000001,1813.38,1847.25,4938072,1832.84
1911.04,1945.62,1871.59,1928.09,2495127,1919.6
2001.46,2041.21,1989.78,1981.82,2241070,1996.9
915.64,923.81,883.68,898.66,2008834,904.51
1449.34,1454.56,1437.56,1439.35,1535108,1435.88
2042.99,2050.27,2007.31,2049.76,4837739,2042.89
2924.55,2968.4100000000003,2880.8700000000003,2940.0800000000004,978365,2927.49
2319.08,2345.49,2312.74,2317.48,3414212,2319.33
2806.51,2829.8700000000003,2763.1800000000003,2810.7900000000004,2574242,2795.05
2405.53,2410.8700000000003,2375.8500000000004,2393.07,3715400,2390.35
1979.29,2011.77,1972.93,1991.49,2119110,1982.47
980.06,1023.4599999999999,958.68,998.75,994209,991.4
2166.71,2208.12,2158.67,2157.45,1113398,2178.51
2058.45,2089.75,2023.4299999999998,2058.24,2034230,2056.31
2006.17,2009.93,1968.23,1989.6100000000001,2263796,1983.4
1724.46,1730.08,1719.17,1726.83,1351980,1726.64
1821.64,1824.1100000000001,1796.3300000000002,1821.75,2266299,1815.52
1336.11,1348.9799999999998,1295.3799999999999,1321.8899999999999,4967610,1331.85
1798.28,1805.06,1751.47,1795.96,4520018,1789.3
993.89,1006.89,968.21,987.25,2162656,988.96
2512.94,2532.19,2465.43,2513.81,3110366,2509.34
964.44,1011.59,937.6600000000001,967.87,1734599,971.25
712.42,742.9399999999999,692.7099999999999,692.76,1060846,707.42
1590.62,1632.37,1548.2099999999998,1601.06,4823242,1602.89
2145.77,2181.29,2121.12,2154.29,1695307,2144.26
1594.29,1599.92,1570.69,1588.94,3371712,1591.6
1191.89,1228.69,1167.3700000000001,1174.01,4617143,1187.87
1895.43,1909.18,1853.0900000000001,1905.63,3477407,1889.48
1367.51,1399.47,1325.91,1385.72,1355656,1369.14
2832.17,2849.2200000000003,2811.9900000000002,2821.78,4066568,2827.84
2806.61,2856.4900000000002,2789.9500000000003,2799.55,2292363,2813.53
1755.93,1769.1100000000001,1731.3300000000002,1743.28,1138922,1745.37
1319.71,1333.67,1291.07,1322.79,1277867,1313.02
2342.83,2389.36,2330.91,2329.02,4560861,2338.16
591.78,593.01,552.0799999999999,586.03,3566461,574.32
1686.92,1721.75,1662.6000000000001,1694.8000000000002,3002884,1690.66
1340.81,1377.08,1324.11,1343.21,2202424,1348.4
2801.34,2843.1600000000003,2796.0,2796.8,3801643,2820.28
530.01,578.73,518.0699999999999,526.8199999999999,4675252,536.69
1882.04,1930.82,1834.58,1884.52,1685560,1878.31
2351.66,2354.92,2336.41,2331.89,2260968,2336.58
1712.54,1753.6299999999999,1704.1,1695.68,1446301,1716.36
713.51,745.83,690.48,728.76,4827101,725.34
2931.15,2963.52,2915.8,2914.27,1367838,2933.15
1795.03,1801.45,1793.27,1803.3,1557880,1803.87
2035.47,2067.98,2019.31,2052.27,3587714,2051.94
1091.52,1140.6399999999999,1064.31,1082.35,4819859,1093.03
1708.75,1754.34,1681.16,1703.57,3978192,1722.34
1572.87,1594.83,1555.04,1575.6299999999999,2071853,1573.44
687.24,689.24,664.87,702.51,968224,687.78
765.4,783.51,717.12,783.0799999999999,3630576,769.9
2593.68,2635.0,2574.81,2603.2599999999998,3740216,2607.08
1099.55,1134.62,1086.6399999999999,1083.01,1807066,1088.38
987.4,1010.37,975.23,994.17,1285890,993.38
1762.28,1765.04,1739.3899999999999,1758.69,4587954,1759.11
2421.87,2443.21,2383.89,2420.7,1422229,2409.69
654.87,678.32,644.57,636.84,3338109,655.36
1942.02,1988.45,1906.56,1929.66,3103441,1942.32
798.03,830.0799999999999,796.97,809.65,698017,817.89
591.15,606.73,570.1999999999999,589.31,4243757,585.34
631.86,658.13,593.07,623.9300000000001,3368921,629.91
2585.41,2588.71,2568.47,2580.77,3503225,2580.26
794.93,843.56,766.7399999999999,809.1099999999999,2829518,815.56
612.88,630.88,602.63,622.84,4944623,633.12
1594.75,1618.64,1557.65,1585.64,4728316,1594.83
2609.98,2627.7400000000002,2607.37,2594.68,1166775,2610.81
1156.02,1190.15,1113.3899999999999,1146.1,4078478,1161.11
1554.28,1587.3899999999999,1544.37,1571.11,954529,1570.99
599.81,635.5799999999999,556.0899999999999,603.0699999999999,2844218,594.19
1622.7,1636.1100000000001,1605.07,1624.04,3361129,1621.77
1944.03,1959.81,1907.8999999999999,1947.8899999999999,1611766,1943.28
1927.27,1933.53,1911.31,1921.91,3921147,1926.35
1331.07,1363.85,1285.77,1343.35,1039203,1326.6
1288.83,1290.82,1282.5,1289.76,1811629,1282.43
766.56,796.4399999999999,757.63,751.2299999999999,1400542,765.01
1417.0,1460.48,1392.35,1402.16,3711636,1419.39
748.74,793.28,744.64,750.21,4454780,764.77
2416.49,2438.9399999999996,2406.6899999999996,2433.95,4728416,2427.98
2915.69,2938.66,2868.5,2908.02,3445759,2901.18
2925.19,2929.04,2876.37,2939.9700000000003,794768,2926.3
2662.68,2696.22,2643.87,2673.24,3852921,2665.96
2001.98,2043.04,1955.82,1991.89,561264,2002.93
2252.16,2264.39,2224.92,2233.6099999999997,2959507,2243.93
1213.01,1234.08,1199.52,1197.08,3952097,1215.31
2076.93,2118.87,2041.81,2086.0699999999997,3851191,2080.41
1639.12,1682.9799999999998,1606.1699999999998,1627.11,1718284,1636.88
1705.04,1717.2,1655.58,1699.8899999999999,3580202,1692.07
2394.44,2421.9700000000003,2381.19,2394.51,4221993,2396.37
1204.8,1214.4199999999998,1171.2,1213.82,2448058,1202.34
1295.1,1300.1899999999998,1292.5,1279.6299999999999,1122207,1297.55
2811.6,2857.16,2805.92,2807.85,1142064,2815.58
640.56,681.5899999999999,640.3599999999999,639.9599999999999,1365630,649.28
1714.09,1752.09,1664.12,1715.72,4825001,1707.32
2782.0,2784.44,2741.89,2794.73,3446878,2775.32
2025.91,2068.1,1986.5700000000002,2012.78,2485500,2020.84
1866.02,1887.92,1840.53,1878.33,3472881,1873.73
1124.36,1141.4799999999998,1109.36,1132.08,1809989,1128.25
1358.19,1385.51,1350.63,1360.42,668678,1366.52
2630.12,2634.69,2615.89,2638.1,4550501,2632.41
1898.05,1935.8799999999999,1879.25,1894.53,1475924,1903.58
1786.86,1815.9799999999998,1749.04,1772.3999999999999,1303789,1781.98
748.95,758.2800000000001,721.97,755.58,670923,745.7
540.07,549.48,536.2,541.0600000000001,800406,550.36
2909.21,2918.42,2908.31,2914.78,1017961,2926.64
1442.47,1445.32,1437.3500000000001,1435.99,1535598,1442.73
2008.03,2037.42,1987.51,2024.3,3011902,2018.34
699.29,741.31,652.63,702.78,4140377,702.42
2207.79,2208.66,2175.92,2191.21,663944,2186.35
2831.42,2833.87,2791.33,2829.41,3096105,2820.22
1939.16,1967.8000000000002,1915.8400000000001,1949.41,3522345,1941.2
815.29,856.26,797.2099999999999,827.06,3190543,829.41
1954.3,1970.6399999999999,1948.8799999999999,1954.08,3469852,1953.86
2415.87,2433.35,2372.0699999999997,2431.66,1858454,2412.57
1516.04,1545.86,1476.8799999999999,1506.75,4371018,1500.16
2699.59,2713.3,2691.1800000000003,2696.01,1570804,2693.88
2121.71,2123.04,2096.1,2137.65,2937220,2122.58
2748.12,2784.88,2723.75,2763.97,2603627,2753.83
2058.76,2090.0400000000004,2027.5100000000002,2066.19,3598350,2067.06
828.22,857.26,780.9100000000001,842.58,4935686,823.71
1274.23,1311.31,1245.24,1257.78,4077643,1272.34
1004.49,1038.25,977.48,1019.09,2889911,1008.55
2772.07,2782.36,2769.55,2764.8900000000003,2226681,2773.46
2401.0,2418.62,2397.85,2388.13,617408,2392.52
2191.0,2197.31,2181.63,2180.57,1136431,2183.64
1252.42,1258.91,1250.8000000000002,1249.14,3935504,1248.34
960.11,993.9200000000001,922.94,950.16,1299288,959.54
2391.13,2434.06,2354.96,2383.9500000000003,1736541,2392.6
1685.39,1733.5300000000002,1678.5900000000001,1670.7900000000002,2536721,1685.79
1064.47,1095.89,1022.6700000000001,1056.32,2140913,1057.08
2041.55,2050.7599999999998,2033.81,2044.44,817798,2039.29
600.83,606.11,585.7700000000001,598.5,1751222,601.72
1315.43,1356.0700000000002,1302.98,1309.3,990783,1327.79
1671.39,1700.3300000000002,1652.7700000000002,1681.25,1607177,1671.22
869.9,900.81,857.17,885.64,1286796,885.78
2961.64,3000.71,2937.19,2971.91,3994585,2966.02
1022.74,1057.9,1002.37,1016.02,2492834,1023.22
825.88,867.6,776.55,835.66,4623412,827.67
1008.84,1011.65,1006.0400000000001,994.9200000000001,4419736,1012.36
2422.65,2460.03,2415.54,2407.86,2973055,2420.8
1563.76,1606.3,1561.12,1557.59,1827877,1577.44
1913.54,1927.85,1882.25,1925.85,4676852,1907.51
552.52,584.54,549.79,542.37,3187328,551.04
586.08,601.7900000000001,544.26,568.61,2399955,571.4
1614.56,1662.46,1588.96,1599.83,2405888,1615.47
2541.64,2543.31,2515.29,2555.99,4698811,2525.81
2713.1,2742.0899999999997,2685.02,2718.45,1172225,2721.31
716.77,725.1,708.23,706.9,4010463,702.06
1845.91,1881.52,1836.03,1848.1200000000001,1940334,1853.78
